ads,start_date,user_id,likes,views,ctr,gender,os,age
old_ads,2025-11-06,6070,22,79,0.2785,0,Android,25
new_ads,2025-12-04,46809,9,45,0.2,1,Android,25
new_ads,2025-12-04,39827,5,27,0.1852,0,iOS,41
new_ads,2025-12-04,41645,5,15,0.3333,1,Android,38
old_ads,2025-11-06,12486,35,178,0.1966,1,iOS,29
old_ads,2025-11-06,12155,18,77,0.2338,1,Android,34
old_ads,2025-11-27,33468,28,137,0.2044,1,iOS,51
new_ads,2025-12-04,39160,8,29,0.2759,0,Android,21
old_ads,2025-11-06,5422,13,39,0.3333,1,iOS,38
new_ads,2025-12-04,46145,2,13,0.1538,0,Android,22
old_ads,2025-11-20,26540,19,52,0.3654,1,Android,26
old_ads,2025-11-06,12278,24,157,0.1529,1,Android,25
old_ads,2025-11-06,12363,25,104,0.2404,1,Android,36
old_ads,2025-11-13,19797,37,173,0.2139,0,Android,24
old_ads,2025-11-13,18815,15,80,0.1875,1,Android,26
new_ads,2025-12-04,44080,4,15,0.2667,1,iOS,30
new_ads,2025-12-04,45965,5,17,0.2941,1,Android,21
new_ads,2025-12-04,43001,1,15,0.0667,1,iOS,52
new_ads,2025-12-04,40647,7,36,0.1944,0,Android,26
old_ads,2025-11-13,17078,13,76,0.1711,1,Android,26
old_ads,2025-11-13,16547,13,50,0.26,0,iOS,22
new_ads,2025-12-04,45163,7,22,0.3182,1,iOS,60
new_ads,2025-12-04,40146,7,51,0.1373,0,Android,22
old_ads,2025-11-13,19097,27,122,0.2213,0,Android,20
new_ads,2025-12-04,45464,3,10,0.3,1,Android,43
old_ads,2025-11-06,10697,12,53,0.2264,0,Android,17
old_ads,2025-11-20,21348,49,173,0.2832,1,Android,40
old_ads,2025-11-13,19306,38,92,0.413,0,Android,45
old_ads,2025-11-20,25397,15,78,0.1923,1,iOS,17
old_ads,2025-11-06,2006,36,134,0.2687,0,Android,45
new_ads,2025-12-04,40839,11,40,0.275,0,Android,20
old_ads,2025-11-13,18892,48,242,0.1983,1,Android,32
old_ads,2025-11-06,1475,23,68,0.3382,0,Android,18
new_ads,2025-12-04,40338,17,72,0.2361,1,Android,19
old_ads,2025-11-06,10618,42,205,0.2049,0,iOS,17
new_ads,2025-12-04,42335,3,32,0.0938,0,Android,20
new_ads,2025-12-04,45272,2,13,0.1538,1,iOS,18
old_ads,2025-11-20,25866,70,252,0.2778,0,Android,40
old_ads,2025-11-20,18496,34,258,0.1318,1,Android,40
new_ads,2025-12-04,41094,7,23,0.3043,1,iOS,53
new_ads,2025-12-04,39853,6,21,0.2857,0,Android,17
old_ads,2025-11-13,18396,32,164,0.1951,1,Android,44
old_ads,2025-11-06,12101,20,101,0.198,1,Android,39
new_ads,2025-12-04,39518,4,13,0.3077,1,Android,16
new_ads,2025-12-04,41824,37,65,0.5692,1,Android,36
new_ads,2025-12-04,37386,39,188,0.2074,1,Android,39
old_ads,2025-11-20,25969,35,200,0.175,0,Android,36
new_ads,2025-12-04,41230,11,37,0.2973,0,Android,17
new_ads,2025-12-04,43719,4,16,0.25,1,Android,26
new_ads,2025-12-04,41213,5,14,0.3571,0,Android,39
old_ads,2025-11-20,25730,27,152,0.1776,1,Android,14
old_ads,2025-11-06,10001,20,107,0.1869,1,iOS,26
old_ads,2025-11-20,23996,32,190,0.1684,1,iOS,22
new_ads,2025-12-04,39363,9,45,0.2,1,iOS,27
old_ads,2025-11-20,26263,34,186,0.1828,0,iOS,27
new_ads,2025-12-04,39894,6,31,0.1935,0,iOS,36
new_ads,2025-12-04,46959,17,93,0.1828,1,Android,28
new_ads,2025-12-04,39461,14,68,0.2059,0,iOS,16
old_ads,2025-11-13,19566,18,65,0.2769,0,Android,21
old_ads,2025-11-06,12656,59,150,0.3933,1,Android,29
old_ads,2025-11-06,11981,41,187,0.2193,1,Android,25
new_ads,2025-12-04,44299,12,83,0.1446,1,Android,30
old_ads,2025-11-20,26759,14,42,0.3333,0,iOS,22
old_ads,2025-11-13,17293,23,90,0.2556,0,Android,16
old_ads,2025-11-27,27707,58,174,0.3333,0,iOS,25
old_ads,2025-11-13,18871,28,202,0.1386,1,Android,29
new_ads,2025-12-04,40425,3,29,0.1034,0,Android,35
old_ads,2025-11-13,19025,34,139,0.2446,1,Android,38
old_ads,2025-11-27,31322,10,25,0.4,1,iOS,19
new_ads,2025-12-04,42276,7,35,0.2,1,iOS,25
old_ads,2025-11-13,6770,24,102,0.2353,1,Android,20
new_ads,2025-12-04,40578,3,38,0.0789,1,Android,27
new_ads,2025-12-04,47105,1,11,0.0909,1,Android,33
old_ads,2025-11-20,5640,1,16,0.0625,1,Android,22
new_ads,2025-12-04,40817,14,74,0.1892,1,Android,23
old_ads,2025-11-20,26634,23,132,0.1742,1,Android,26
new_ads,2025-12-04,44640,7,28,0.25,0,iOS,36
new_ads,2025-12-04,40292,1,13,0.0769,1,Android,22
new_ads,2025-12-04,42074,11,58,0.1897,1,Android,20
old_ads,2025-11-13,19247,32,139,0.2302,0,iOS,18
new_ads,2025-12-04,40087,18,78,0.2308,1,Android,23
old_ads,2025-11-06,287,20,124,0.1613,0,Android,58
new_ads,2025-12-04,43594,8,30,0.2667,0,Android,29
old_ads,2025-11-20,26138,16,63,0.254,1,iOS,22
new_ads,2025-12-04,41573,12,32,0.375,0,Android,52
new_ads,2025-12-04,39771,6,46,0.1304,1,Android,49
old_ads,2025-11-13,19683,7,28,0.25,1,Android,42
new_ads,2025-12-04,44441,7,36,0.1944,1,iOS,34
new_ads,2025-12-04,40605,12,60,0.2,0,iOS,19
new_ads,2025-12-04,47134,9,47,0.1915,0,iOS,17
old_ads,2025-11-13,18646,15,56,0.2679,0,iOS,19
old_ads,2025-11-20,20118,11,51,0.2157,1,Android,29
old_ads,2025-11-20,26645,57,314,0.1815,0,iOS,59
new_ads,2025-12-04,40814,18,87,0.2069,0,iOS,47
old_ads,2025-11-06,6274,26,100,0.26,0,Android,29
new_ads,2025-12-04,45506,18,55,0.3273,0,Android,29
old_ads,2025-11-06,4269,10,47,0.2128,0,Android,19
old_ads,2025-11-13,16123,49,211,0.2322,1,iOS,23
new_ads,2025-12-04,42422,3,15,0.2,0,Android,36
new_ads,2025-12-04,46107,36,118,0.3051,1,Android,19
old_ads,2025-11-06,11338,34,196,0.1735,1,Android,16
new_ads,2025-12-04,41071,7,39,0.1795,0,iOS,18
new_ads,2025-12-04,39249,9,43,0.2093,1,Android,42
old_ads,2025-11-13,19727,21,111,0.1892,0,Android,21
old_ads,2025-11-20,24379,25,114,0.2193,1,Android,30
new_ads,2025-12-04,39748,9,30,0.3,1,Android,20
new_ads,2025-12-04,43072,6,46,0.1304,1,Android,19
old_ads,2025-11-06,12204,12,58,0.2069,0,iOS,44
old_ads,2025-11-06,12305,31,131,0.2366,1,Android,46
old_ads,2025-11-20,26614,16,195,0.0821,1,Android,18
old_ads,2025-11-27,33024,9,44,0.2045,0,Android,26
old_ads,2025-11-06,2268,17,79,0.2152,0,Android,24
old_ads,2025-11-06,11871,27,141,0.1915,1,iOS,25
new_ads,2025-12-04,46176,4,9,0.4444,0,Android,65
new_ads,2025-12-04,39129,5,28,0.1786,1,Android,17
new_ads,2025-12-04,34660,49,181,0.2707,1,Android,61
old_ads,2025-11-06,11714,43,258,0.1667,1,Android,18
new_ads,2025-12-04,39210,10,84,0.119,1,Android,34
old_ads,2025-11-20,25707,36,133,0.2707,1,iOS,14
new_ads,2025-12-04,40980,8,14,0.5714,1,iOS,30
new_ads,2025-12-04,41473,4,37,0.1081,0,Android,29
old_ads,2025-11-13,5621,16,75,0.2133,1,Android,37
old_ads,2025-11-13,19591,11,99,0.1111,1,Android,38
old_ads,2025-11-20,26509,40,135,0.2963,1,Android,19
old_ads,2025-11-06,12697,29,183,0.1585,1,iOS,26
new_ads,2025-12-04,44514,6,20,0.3,1,iOS,38
old_ads,2025-11-27,30886,22,159,0.1384,1,Android,40
new_ads,2025-12-04,47205,11,63,0.1746,1,Android,24
new_ads,2025-12-04,40678,25,87,0.2874,1,Android,40
old_ads,2025-11-27,27858,7,27,0.2593,0,Android,66
old_ads,2025-11-06,3454,33,152,0.2171,0,Android,23
old_ads,2025-11-13,15718,15,59,0.2542,1,Android,34
old_ads,2025-11-13,1112,10,54,0.1852,1,Android,20
old_ads,2025-11-13,19275,18,103,0.1748,1,Android,62
new_ads,2025-12-04,40192,5,41,0.122,1,iOS,16
new_ads,2025-12-04,45047,8,40,0.2,0,Android,61
new_ads,2025-12-04,35188,76,256,0.2969,0,Android,23
new_ads,2025-12-04,38601,82,327,0.2508,0,Android,51
new_ads,2025-12-04,40555,10,33,0.303,1,iOS,34
new_ads,2025-12-04,5719,4,28,0.1429,1,Android,45
new_ads,2025-12-04,38306,78,251,0.3108,1,Android,17
new_ads,2025-12-04,45364,6,64,0.0938,1,Android,18
old_ads,2025-11-13,19398,42,218,0.1927,1,Android,19
old_ads,2025-11-27,28676,18,106,0.1698,1,Android,44
new_ads,2025-12-04,44922,2,27,0.0741,0,Android,32
new_ads,2025-12-04,38468,35,186,0.1882,1,Android,23
new_ads,2025-12-04,41322,5,29,0.1724,1,iOS,26
old_ads,2025-11-27,32276,42,229,0.1834,0,Android,21
old_ads,2025-11-06,11452,20,138,0.1449,0,Android,33
new_ads,2025-12-04,43856,9,48,0.1875,1,Android,15
new_ads,2025-12-04,39335,3,19,0.1579,0,Android,23
new_ads,2025-12-04,27775,14,36,0.3889,0,Android,24
new_ads,2025-12-04,39858,13,84,0.1548,0,iOS,38
new_ads,2025-12-04,33807,17,108,0.1574,1,Android,29
new_ads,2025-12-04,43333,5,36,0.1389,1,iOS,31
new_ads,2025-12-04,39489,5,13,0.3846,1,Android,33
old_ads,2025-11-06,9363,37,116,0.319,1,iOS,42
old_ads,2025-11-06,7597,22,113,0.1947,0,iOS,31
new_ads,2025-12-04,41855,1,15,0.0667,1,Android,22
new_ads,2025-12-04,42454,20,67,0.2985,0,Android,17
new_ads,2025-12-04,40168,4,13,0.3077,1,Android,16
old_ads,2025-11-13,19107,8,43,0.186,0,iOS,45
new_ads,2025-12-04,45036,4,44,0.0909,1,iOS,36
old_ads,2025-11-13,19280,8,27,0.2963,0,Android,17
new_ads,2025-12-04,40219,3,29,0.1034,1,Android,38
new_ads,2025-12-04,46007,10,32,0.3125,1,Android,26
new_ads,2025-12-04,35465,79,489,0.1616,0,iOS,26
new_ads,2025-12-04,40718,5,35,0.1429,0,Android,27
old_ads,2025-11-06,10773,27,178,0.1517,0,iOS,29
old_ads,2025-11-20,25532,5,32,0.1562,0,Android,23
new_ads,2025-12-04,39639,5,29,0.1724,0,iOS,19
new_ads,2025-12-04,34154,6,30,0.2,0,iOS,21
old_ads,2025-11-20,26518,11,39,0.2821,1,Android,16
old_ads,2025-11-06,12674,19,118,0.161,0,Android,14
new_ads,2025-12-04,41498,4,32,0.125,0,iOS,25
old_ads,2025-11-13,19823,55,182,0.3022,1,Android,17
old_ads,2025-11-06,12236,21,113,0.1858,1,Android,27
new_ads,2025-12-04,37643,46,212,0.217,0,iOS,15
old_ads,2025-11-06,5351,41,115,0.3565,0,iOS,16
old_ads,2025-11-06,2906,28,118,0.2373,1,Android,18
new_ads,2025-12-04,39217,8,39,0.2051,1,Android,23
new_ads,2025-12-04,41468,10,49,0.2041,1,Android,17
new_ads,2025-12-04,43447,5,26,0.1923,1,iOS,26
old_ads,2025-11-06,2264,19,95,0.2,1,Android,36
old_ads,2025-11-06,12774,18,73,0.2466,1,Android,59
old_ads,2025-11-27,33028,28,158,0.1772,1,iOS,27
old_ads,2025-11-06,12309,8,64,0.125,0,Android,22
old_ads,2025-11-13,18225,14,75,0.1867,0,Android,43
old_ads,2025-11-27,33015,19,95,0.2,1,Android,19
old_ads,2025-11-13,19723,11,41,0.2683,0,iOS,46
old_ads,2025-11-20,26113,12,46,0.2609,0,Android,37
new_ads,2025-12-04,41598,3,47,0.0638,1,iOS,57
new_ads,2025-12-04,41067,25,70,0.3571,1,Android,22
new_ads,2025-12-04,28312,7,53,0.1321,0,Android,29
new_ads,2025-12-04,43938,17,54,0.3148,0,Android,20
old_ads,2025-11-13,19143,8,38,0.2105,1,iOS,17
new_ads,2025-12-04,40076,8,38,0.2105,1,iOS,37
new_ads,2025-12-04,40319,15,72,0.2083,1,Android,45
new_ads,2025-12-04,42049,3,14,0.2143,0,Android,33
old_ads,2025-11-13,19252,33,191,0.1728,1,Android,25
old_ads,2025-11-20,26641,9,63,0.1429,0,Android,15
old_ads,2025-11-13,1492,7,37,0.1892,1,iOS,22
new_ads,2025-12-04,42919,7,35,0.2,0,Android,47
old_ads,2025-11-06,10865,22,183,0.1202,0,iOS,37
old_ads,2025-11-27,1755,8,37,0.2162,0,Android,30
new_ads,2025-12-04,41654,12,36,0.3333,0,Android,18
old_ads,2025-11-06,12128,69,222,0.3108,1,iOS,31
new_ads,2025-12-04,46897,6,36,0.1667,1,Android,23
new_ads,2025-12-04,43148,14,74,0.1892,1,Android,44
old_ads,2025-11-13,19504,4,12,0.3333,1,iOS,17
old_ads,2025-11-27,33228,20,123,0.1626,1,iOS,25
new_ads,2025-12-04,41797,10,44,0.2273,1,Android,27
old_ads,2025-11-06,2064,23,128,0.1797,1,Android,22
old_ads,2025-11-06,6061,14,74,0.1892,0,Android,33
old_ads,2025-11-27,20610,5,21,0.2381,0,Android,38
old_ads,2025-11-06,9916,16,101,0.1584,0,Android,20
old_ads,2025-11-20,25903,31,114,0.2719,1,Android,22
new_ads,2025-12-04,41296,4,18,0.2222,0,iOS,18
old_ads,2025-11-27,33322,29,116,0.25,1,Android,38
new_ads,2025-12-04,39325,11,47,0.234,1,iOS,17
new_ads,2025-12-04,41123,6,51,0.1176,0,Android,26
old_ads,2025-11-20,25820,45,200,0.225,0,Android,35
old_ads,2025-11-27,31735,38,207,0.1836,0,iOS,16
old_ads,2025-11-13,19452,19,101,0.1881,0,Android,33
new_ads,2025-12-04,42121,2,13,0.1538,0,Android,18
old_ads,2025-11-06,4060,40,212,0.1887,0,Android,25
old_ads,2025-11-06,4999,15,98,0.1531,0,iOS,35
new_ads,2025-12-04,45800,13,37,0.3514,0,Android,19
new_ads,2025-12-04,40529,21,85,0.2471,1,Android,16
old_ads,2025-11-27,27749,10,40,0.25,0,Android,24
new_ads,2025-12-04,38296,112,358,0.3128,1,iOS,16
old_ads,2025-11-20,25315,50,273,0.1832,1,iOS,20
new_ads,2025-12-04,47047,5,34,0.1471,0,Android,17
old_ads,2025-11-06,12331,35,153,0.2288,1,iOS,17
old_ads,2025-11-20,26175,65,298,0.2181,0,Android,20
old_ads,2025-11-06,11877,31,189,0.164,0,iOS,19
new_ads,2025-12-04,41907,5,32,0.1562,0,Android,40
new_ads,2025-12-04,39565,6,19,0.3158,1,Android,42
old_ads,2025-11-27,31949,22,85,0.2588,0,Android,27
old_ads,2025-11-13,19654,13,122,0.1066,0,Android,22
old_ads,2025-11-20,26073,31,158,0.1962,0,Android,19
new_ads,2025-12-04,41382,3,16,0.1875,1,iOS,52
new_ads,2025-12-04,43932,14,65,0.2154,1,Android,21
new_ads,2025-12-04,28501,25,80,0.3125,1,Android,57
new_ads,2025-12-04,41045,6,22,0.2727,0,iOS,26
new_ads,2025-12-04,43631,16,51,0.3137,1,Android,29
new_ads,2025-12-04,45560,3,15,0.2,0,Android,16
new_ads,2025-12-04,40257,8,46,0.1739,0,Android,17
old_ads,2025-11-13,19210,63,271,0.2325,0,iOS,24
new_ads,2025-12-04,40615,5,29,0.1724,1,Android,49
new_ads,2025-12-04,46061,4,26,0.1538,1,iOS,30
old_ads,2025-11-13,13683,7,41,0.1707,1,iOS,42
old_ads,2025-11-13,19313,23,121,0.1901,1,iOS,27
new_ads,2025-12-04,45005,33,146,0.226,0,Android,14
old_ads,2025-11-06,10273,51,189,0.2698,1,Android,38
new_ads,2025-12-04,40137,10,62,0.1613,1,iOS,18
old_ads,2025-11-13,19074,9,70,0.1286,0,Android,38
old_ads,2025-11-13,18788,24,217,0.1106,0,Android,35
old_ads,2025-11-06,12368,9,46,0.1957,0,Android,33
new_ads,2025-12-04,43009,16,65,0.2462,1,Android,19
new_ads,2025-12-04,47036,25,135,0.1852,1,Android,26
old_ads,2025-11-13,19790,10,33,0.303,1,iOS,18
old_ads,2025-11-06,11806,42,203,0.2069,1,Android,22
new_ads,2025-12-04,46671,5,38,0.1316,1,iOS,36
new_ads,2025-12-04,34123,84,194,0.433,0,iOS,23
new_ads,2025-12-04,39139,3,10,0.3,1,Android,16
new_ads,2025-12-04,41437,7,31,0.2258,1,iOS,18
new_ads,2025-12-04,41006,5,42,0.119,1,Android,16
old_ads,2025-11-20,25681,33,199,0.1658,0,Android,23
new_ads,2025-12-04,43540,4,16,0.25,1,iOS,40
new_ads,2025-12-04,41567,5,19,0.2632,0,Android,20
old_ads,2025-11-06,106591,20,89,0.2247,1,iOS,30
new_ads,2025-12-04,39570,6,30,0.2,1,Android,23
old_ads,2025-11-13,19673,14,78,0.1795,1,Android,32
new_ads,2025-12-04,46635,4,20,0.2,1,Android,24
old_ads,2025-11-06,11898,13,74,0.1757,0,iOS,22
old_ads,2025-11-06,12743,35,214,0.1636,1,Android,14
new_ads,2025-12-04,43907,13,72,0.1806,1,Android,20
new_ads,2025-12-04,41401,10,40,0.25,1,iOS,18
old_ads,2025-11-06,9813,9,39,0.2308,1,Android,27
old_ads,2025-11-27,27315,20,74,0.2703,0,Android,27
old_ads,2025-11-06,12833,9,81,0.1111,0,iOS,22
old_ads,2025-11-20,25653,30,174,0.1724,0,Android,30
old_ads,2025-11-06,10150,31,106,0.2925,1,iOS,41
old_ads,2025-11-20,23819,26,123,0.2114,1,Android,21
old_ads,2025-11-13,19221,21,96,0.2188,0,Android,44
old_ads,2025-11-13,19174,16,111,0.1441,0,Android,22
new_ads,2025-12-04,44476,3,19,0.1579,1,Android,28
new_ads,2025-12-04,42886,13,43,0.3023,0,iOS,20
new_ads,2025-12-04,38257,61,298,0.2047,1,Android,39
old_ads,2025-11-20,26672,40,151,0.2649,0,Android,22
new_ads,2025-12-04,44111,15,115,0.1304,1,Android,31
new_ads,2025-12-04,40779,13,48,0.2708,1,Android,26
old_ads,2025-11-13,19310,3,14,0.2143,1,Android,26
new_ads,2025-12-04,40229,5,37,0.1351,1,Android,18
old_ads,2025-11-13,19101,12,79,0.1519,1,Android,15
new_ads,2025-12-04,44487,8,34,0.2353,0,Android,17
old_ads,2025-11-13,17074,60,281,0.2135,0,Android,39
new_ads,2025-12-04,40643,3,23,0.1304,1,iOS,33
old_ads,2025-11-13,18811,35,169,0.2071,0,iOS,35
new_ads,2025-12-04,39706,7,30,0.2333,1,Android,41
old_ads,2025-11-13,19793,32,158,0.2025,1,iOS,23
old_ads,2025-11-13,19618,9,30,0.3,0,iOS,34
old_ads,2025-11-20,26536,21,166,0.1265,1,iOS,17
new_ads,2025-12-04,46672,5,11,0.4545,1,Android,27
old_ads,2025-11-13,18072,53,292,0.1815,1,Android,17
new_ads,2025-12-04,37574,42,239,0.1757,1,Android,27
new_ads,2025-12-04,46149,2,19,0.1053,0,iOS,22
new_ads,2025-12-04,39164,4,42,0.0952,0,Android,16
old_ads,2025-11-20,26045,28,137,0.2044,1,iOS,14
old_ads,2025-11-20,25678,28,129,0.2171,1,iOS,21
new_ads,2025-12-04,38889,27,189,0.1429,0,Android,52
new_ads,2025-12-04,38426,27,127,0.2126,0,Android,16
new_ads,2025-12-04,27629,10,48,0.2083,0,Android,19
old_ads,2025-11-20,23481,9,63,0.1429,0,Android,20
old_ads,2025-11-06,1943,35,116,0.3017,1,Android,26
new_ads,2025-12-04,45951,5,16,0.3125,0,Android,20
new_ads,2025-12-04,44226,9,38,0.2368,0,iOS,24
new_ads,2025-12-04,43240,13,60,0.2167,1,Android,22
new_ads,2025-12-04,28114,45,224,0.2009,0,Android,24
new_ads,2025-12-04,39455,8,39,0.2051,0,Android,17
old_ads,2025-11-13,19540,12,61,0.1967,1,iOS,19
old_ads,2025-11-20,25931,28,95,0.2947,1,iOS,21
new_ads,2025-12-04,37424,49,237,0.2068,1,Android,17
old_ads,2025-11-27,33358,41,125,0.328,0,iOS,26
old_ads,2025-11-06,3740,11,44,0.25,1,Android,25
old_ads,2025-11-06,8741,16,71,0.2254,1,iOS,50
old_ads,2025-11-20,22664,20,92,0.2174,1,Android,32
old_ads,2025-11-20,19708,24,94,0.2553,1,Android,46
new_ads,2025-12-04,42042,22,69,0.3188,0,Android,21
new_ads,2025-12-04,40196,41,150,0.2733,1,iOS,29
old_ads,2025-11-13,17248,26,100,0.26,1,Android,23
old_ads,2025-11-20,26730,20,84,0.2381,1,Android,20
old_ads,2025-11-20,25507,18,98,0.1837,0,Android,14
new_ads,2025-12-04,40674,2,11,0.1818,0,iOS,43
new_ads,2025-12-04,44518,9,47,0.1915,1,Android,26
new_ads,2025-12-04,38104,68,439,0.1549,1,iOS,37
old_ads,2025-11-06,12701,20,86,0.2326,1,Android,32
old_ads,2025-11-13,18105,8,85,0.0941,0,Android,35
new_ads,2025-12-04,39624,13,103,0.1262,0,iOS,21
new_ads,2025-12-04,34165,10,62,0.1613,1,iOS,18
old_ads,2025-11-13,18250,10,69,0.1449,0,Android,47
old_ads,2025-11-20,19139,49,140,0.35,1,Android,20
old_ads,2025-11-13,13170,14,52,0.2692,1,iOS,15
new_ads,2025-12-04,46978,4,38,0.1053,0,Android,26
new_ads,2025-12-04,39739,22,66,0.3333,1,Android,32
new_ads,2025-12-04,41477,6,65,0.0923,0,Android,43
old_ads,2025-11-27,32622,32,191,0.1675,1,Android,28
new_ads,2025-12-04,39214,5,18,0.2778,1,iOS,27
new_ads,2025-12-04,46487,4,14,0.2857,1,Android,24
new_ads,2025-12-04,39133,16,49,0.3265,1,Android,22
new_ads,2025-12-04,43993,10,90,0.1111,1,Android,52
new_ads,2025-12-04,37851,13,84,0.1548,0,iOS,16
old_ads,2025-11-06,11529,38,199,0.191,0,Android,18
old_ads,2025-11-20,23966,13,54,0.2407,1,Android,15
old_ads,2025-11-20,26293,40,187,0.2139,1,iOS,44
old_ads,2025-11-13,19532,62,326,0.1902,1,Android,23
new_ads,2025-12-04,39431,5,14,0.3571,0,Android,21
old_ads,2025-11-06,12626,15,130,0.1154,1,iOS,35
new_ads,2025-12-04,44329,5,12,0.4167,0,Android,45
old_ads,2025-11-13,16988,29,113,0.2566,0,iOS,21
new_ads,2025-12-04,35417,84,569,0.1476,1,Android,22
new_ads,2025-12-04,40926,63,182,0.3462,0,Android,28
old_ads,2025-11-13,18837,46,248,0.1855,1,Android,19
old_ads,2025-11-13,19059,35,152,0.2303,0,Android,14
new_ads,2025-12-04,45858,5,15,0.3333,1,iOS,22
old_ads,2025-11-20,23524,41,149,0.2752,1,iOS,40
new_ads,2025-12-04,45777,15,40,0.375,1,Android,18
old_ads,2025-11-13,15387,30,141,0.2128,0,Android,22
new_ads,2025-12-04,40552,7,49,0.1429,1,Android,16
new_ads,2025-12-04,42307,10,65,0.1538,1,iOS,16
new_ads,2025-12-04,45252,5,29,0.1724,1,iOS,17
old_ads,2025-11-13,19397,5,26,0.1923,1,Android,18
new_ads,2025-12-04,38836,42,241,0.1743,1,Android,21
old_ads,2025-11-20,25829,62,292,0.2123,1,iOS,21
old_ads,2025-11-06,11455,18,77,0.2338,0,Android,26
new_ads,2025-12-04,43859,4,13,0.3077,0,iOS,18
new_ads,2025-12-04,41321,5,15,0.3333,1,Android,18
new_ads,2025-12-04,39490,11,80,0.1375,1,iOS,47
old_ads,2025-11-06,11946,68,202,0.3366,0,iOS,37
old_ads,2025-11-06,12121,29,195,0.1487,0,iOS,25
new_ads,2025-12-04,46856,9,57,0.1579,0,iOS,45
old_ads,2025-11-20,25758,18,86,0.2093,1,iOS,24
old_ads,2025-11-27,29782,15,131,0.1145,0,Android,19
new_ads,2025-12-04,46229,7,37,0.1892,1,iOS,23
old_ads,2025-11-06,2631,35,120,0.2917,1,Android,19
old_ads,2025-11-20,25965,56,336,0.1667,0,iOS,22
old_ads,2025-11-27,13162,3,30,0.1,1,Android,20
old_ads,2025-11-13,19570,29,185,0.1568,1,Android,18
new_ads,2025-12-04,46720,6,28,0.2143,0,Android,16
old_ads,2025-11-06,12652,25,91,0.2747,0,iOS,22
old_ads,2025-11-06,11985,38,177,0.2147,1,Android,21
new_ads,2025-12-04,39882,1,11,0.0909,1,Android,20
old_ads,2025-11-27,32138,51,239,0.2134,1,Android,20
old_ads,2025-11-06,12447,28,107,0.2617,1,iOS,36
new_ads,2025-12-04,44260,6,19,0.3158,1,Android,18
old_ads,2025-11-20,26779,19,124,0.1532,1,iOS,36
new_ads,2025-12-04,42718,1,10,0.1,1,Android,22
old_ads,2025-11-13,18859,15,70,0.2143,1,Android,20
old_ads,2025-11-06,11003,16,91,0.1758,0,Android,27
new_ads,2025-12-04,39942,2,12,0.1667,0,Android,23
old_ads,2025-11-20,24903,13,26,0.5,0,iOS,24
old_ads,2025-11-13,19021,31,178,0.1742,0,iOS,31
old_ads,2025-11-13,19390,21,121,0.1736,0,Android,22
old_ads,2025-11-06,6681,5,12,0.4167,1,Android,30
new_ads,2025-12-04,39209,8,35,0.2286,0,Android,20
new_ads,2025-12-04,40983,10,42,0.2381,0,iOS,23
new_ads,2025-12-04,46480,7,59,0.1186,1,Android,35
new_ads,2025-12-04,43565,8,59,0.1356,1,Android,21
new_ads,2025-12-04,39130,3,14,0.2143,0,Android,27
new_ads,2025-12-04,41444,14,91,0.1538,0,Android,48
new_ads,2025-12-04,46179,14,82,0.1707,1,Android,29
new_ads,2025-12-04,39631,4,34,0.1176,1,Android,20
new_ads,2025-12-04,41969,12,60,0.2,0,Android,21
old_ads,2025-11-13,19588,11,54,0.2037,1,Android,36
old_ads,2025-11-06,12393,28,83,0.3373,1,iOS,39
new_ads,2025-12-04,43064,9,39,0.2308,1,Android,23
old_ads,2025-11-13,19831,29,96,0.3021,1,Android,18
old_ads,2025-11-06,9710,31,127,0.2441,0,Android,22
old_ads,2025-11-20,26237,37,106,0.3491,0,Android,22
new_ads,2025-12-04,41474,10,40,0.25,0,Android,20
old_ads,2025-11-13,18781,28,126,0.2222,1,Android,19
old_ads,2025-11-06,6394,29,131,0.2214,1,Android,21
new_ads,2025-12-04,40726,12,94,0.1277,0,Android,36
new_ads,2025-12-04,45999,6,35,0.1714,0,Android,16
old_ads,2025-11-20,26733,32,185,0.173,0,iOS,25
new_ads,2025-12-04,40677,14,56,0.25,1,Android,16
new_ads,2025-12-04,45044,0,9,0.0,0,iOS,19
old_ads,2025-11-06,4390,11,89,0.1236,0,Android,33
old_ads,2025-11-27,31408,71,264,0.2689,1,Android,44
old_ads,2025-11-13,19131,24,107,0.2243,0,Android,19
new_ads,2025-12-04,42446,16,87,0.1839,1,iOS,41
new_ads,2025-12-04,44551,13,61,0.2131,1,iOS,24
old_ads,2025-11-13,19272,3,27,0.1111,0,Android,62
new_ads,2025-12-04,46120,9,41,0.2195,1,Android,37
new_ads,2025-12-04,39057,56,255,0.2196,1,Android,28
old_ads,2025-11-20,26064,11,72,0.1528,1,Android,44
old_ads,2025-11-06,12855,34,115,0.2957,0,Android,16
new_ads,2025-12-04,46555,5,13,0.3846,0,Android,20
new_ads,2025-12-04,39266,5,25,0.2,1,Android,30
new_ads,2025-12-04,41052,7,17,0.4118,1,Android,18
old_ads,2025-11-20,26166,21,157,0.1338,1,Android,21
old_ads,2025-11-13,18182,50,222,0.2252,0,iOS,24
old_ads,2025-11-06,12191,20,114,0.1754,0,iOS,25
new_ads,2025-12-04,43123,12,56,0.2143,1,iOS,42
new_ads,2025-12-04,47054,6,14,0.4286,1,Android,25
new_ads,2025-12-04,39556,9,58,0.1552,1,Android,22
old_ads,2025-11-20,26565,13,64,0.2031,1,Android,49
